-0.08308,300,1.41951866,109.27592,1.27404e-05,3.04465e+20,1.90057e-08,2174490000000000,3.1175809,1.6314e-09
-0.08258,300,1.39262025,105.9552,1.31386e-05,2.98611e+20,2.03482e-08,2155020000000000,3.0425945,1.58182e-09
-0.08208,300,1.3665199,102.88832,1.34453e-05,2.92752e+20,2.17319e-08,2134090000000000,2.9638882,1.53603e-09
-0.08158,300,1.34115655,100.05577,1.36665e-05,2.86952e+20,2.3154e-08,2111510000000000,2.8828201,1.49375e-09
-0.08108,300,1.31647439,97.43464899999999,1.38111e-05,2.81264e+20,2.46122e-08,2087210000000000,2.8005904,1.45462e-09
-0.08058,300,1.29242384,94.998025,1.38904e-05,2.75729e+20,2.61048e-08,2061190000000000,2.7183627,1.41824e-09
-0.08008,300,1.26896255,92.715187,1.3917e-05,2.70378e+20,2.7631e-08,2033600000000000,2.6373352,1.38416e-09
-0.07958,300,1.24605618,90.553107,1.39043e-05,2.65227e+20,2.91906e-08,2004630000000000,2.5587321,1.35188e-09
-0.07908,300,1.22367867,88.479136,1.38653e-05,2.60284e+20,3.07845e-08,1974590000000000,2.4837195,1.32092e-09
-0.07858,300,1.2018117,86.46433,1.38108e-05,2.55544e+20,3.24143e-08,1943800000000000,2.4132747,1.29084e-09
-0.07808,300,1.18044344,84.48656800000001,1.37491e-05,2.50999e+20,3.40824e-08,1912640000000000,2.3480575,1.26131e-09
-0.07758,300,1.15956646,82.532634,1.36848e-05,2.46632e+20,3.57915e-08,1881500000000000,2.2883279,1.23214e-09
-0.07708,300,1.13917547,80.598794,1.36182e-05,2.42428e+20,3.75443e-08,1850730000000000,2.2339366,1.20327e-09
-0.07658,300,1.11926501,78.689836,1.35459e-05,2.3837e+20,3.93433e-08,1820640000000000,2.1843871,1.17477e-09
-0.07607999999999999,300,1.09982756,76.816957,1.34612e-05,2.34443e+20,4.11901e-08,1791480000000000,2.1389484,1.14681e-09
-0.07557999999999999,300,1.08085228,74.995063,1.33557e-05,2.30639e+20,4.3085e-08,1763430000000000,2.0967883,1.11961e-09
-0.07507999999999999,300,1.06232445,73.240055,1.32205e-05,2.26952e+20,4.50268e-08,1736550000000000,2.0570972,1.09341e-09
-0.07457999999999999,300,1.04422546,71.566576,1.30479e-05,2.23383e+20,4.70127e-08,1710870000000000,2.0191817,1.06843e-09
-0.07407999999999999,300,1.02653337,69.986464,1.2833e-05,2.19937e+20,4.90386e-08,1686300000000000,1.9825171,1.04484e-09
-0.07358000000000001,300,1.00922374,68.50798899999999,1.25742e-05,2.16621e+20,5.10991e-08,1662740000000000,1.9467593,1.02277e-09
-0.07308000000000001,300,0.99227051,67.13574,1.2274e-05,2.13446e+20,5.31883e-08,1640040000000000,1.9117264,1.00228e-09
-0.07258000000000001,300,0.97564691,65.870942,1.1939e-05,2.10421e+20,5.53003e-08,1618050000000000,1.8773634,9.83397e-10
-0.07208000000000001,300,0.95932622,64.711972,1.15795e-05,2.07554e+20,5.74298e-08,1596620000000000,1.8437047,9.66094e-10
-0.07158,300,0.94328243,63.654919,1.12085e-05,2.04851e+20,5.95727e-08,1575650000000000,1.8108409,9.503129999999999e-10
-0.07108,300,0.92749074,62.69409,1.08404e-05,2.02311e+20,6.17266e-08,1555060000000000,1.7788949,9.359689999999999e-10
-0.07058,300,0.91192794,61.822484,1.04897e-05,1.99932e+20,6.389160000000001e-08,1534840000000000,1.7480037,9.22957e-10
-0.07008,300,0.8965727100000001,61.032239,1.01693e-05,1.97705e+20,6.60698e-08,1515020000000000,1.7183037,9.11159e-10
-0.06958,300,0.88140573,60.315084,9.889769999999999e-06,1.95618e+20,6.82655e-08,1495650000000000,1.6899168,9.00453e-10
-0.06908,300,0.86640977,59.662758,9.65774e-06,1.93657e+20,7.0485e-08,1476810000000000,1.662938,8.907139999999999e-10
-0.06858,300,0.85156961,59.067369,9.47623e-06,1.91807e+20,7.27361e-08,1458580000000000,1.6374257,8.81825e-10
-0.06808,300,0.83687195,58.521645,9.34448e-06,1.90052e+20,7.50272e-08,1441030000000000,1.6133972,8.73678e-10
-0.06758,300,0.8223052,58.019062,9.258399999999999e-06,1.88378e+20,7.73669e-08,1424210000000000,1.5908291,8.66175e-10
-0.06708,300,0.8078592999999999,57.55386,9.21131e-06,1.86773e+20,7.97638e-08,1408140000000000,1.5696635,8.5923e-10
-0.06658,300,0.79352558,57.120966,9.194539999999999e-06,1.85225e+20,8.222519999999999e-08,1392830000000000,1.5498167,8.52767e-10
-0.06608,300,0.77929651,56.715852,9.19826e-06,1.83726e+20,8.47575e-08,1378260000000000,1.5311914,8.46719e-10
-0.06558,300,0.76516568,56.334366,9.21196e-06,1.8227e+20,8.73654e-08,1364390000000000,1.5136878,8.41024e-10
-0.06508,300,0.75112768,55.972592,9.22504e-06,1.80849e+20,9.00514e-08,1351180000000000,1.4972143,8.35623e-10
